TimeStamp;LostFrames;noAudioPlayed;avgInterAudioPlayedDelay;NetReadOperations;NetReadBytes;NetReadAvgDelay;noAudioLost;noAudioLate;NoRTPPkts;AvgRTPInterPktDelay;LostRTPPkts;AvgRTPJitter;DispFrames;AvgInterDispDelay
1481849209;0;0;0.0;100;43928;0.0100838685036;0;0;0;0;0;0;8;0.0417192578316
1481849210;0;0;0.0;67;29928;0.0151449246193;0;0;0;0;0;0;8;0.21209123730700002
1481849212;0;0;0.0;113;63576;0.007227549510720001;0;0;0;0;0;0;13;0.0761294731727
1481849213;0;0;0.0;96;39832;0.0123378435771;0;0;0;0;0;0;13;0.07606322948750001
1481849216;0;0;0.0;10;4104;0.07761430740360001;0;0;0;0;0;0;13;0.0760151422941
1481849219;0;41;0.0240000980656;82;36928;0.015342427463100002;0;0;0;0;0;0;24;0.041706830263099993
1481849220;0;7;0.126464435032;21;8208;0.0564494700659;0;0;0;0;0;0;23;0.0417090498883
1481849221;0;16;0.022828742861700002;68;33664;0.015497723046500001;0;0;0;0;0;0;24;0.041706164677900004
1481849222;0;26;0.0609819247172;93;38144;0.009699224143899999;0;0;0;0;0;0;24;0.0417087475459
1481849224;0;0;0.0;93;38984;0.0146084729061;0;0;0;0;0;0;13;0.114654009159
1481849225;0;0;0.0;103;41040;0.0105318351857;0;0;0;0;0;0;13;0.0761183775388
1481849226;0;0;0.0;93;36936;0.010035181558299999;0;0;0;0;0;0;13;0.07611023462739999
1481849227;0;0;0.0;155;75536;0.00678563271799;0;0;0;0;0;0;14;0.07613342148919999
1481849229;0;0;0.0;103;43088;0.00971046697746;0;0;0;0;0;0;13;0.07619791764480001
1481849230;0;0;0.0;120;49248;0.008585190773010001;0;0;0;0;0;0;13;0.0759939964001
1481849232;0;0;0.0;51;24616;0.010901095820400001;0;0;0;0;0;0;13;0.0760430005881
1481849233;0;0;0.0;71;30776;0.0201283105662;0;0;0;0;0;0;13;0.07608707134539999
1481849234;0;40;0.304557949305;69;28728;0.0163045482359;0;0;0;0;0;0;14;0.0761397055217
1481849237;0;42;0.0239999294281;120;53344;0.010086774825999999;0;0;0;0;0;0;24;0.041706959406499995
1481849239;0;36;0.0239996380276;11;4104;0.0841495557265;0;0;0;0;0;0;24;0.041705787181899996
1481849240;0;37;0.0265226235261;172;84104;0.00657695809076;0;0;0;0;0;0;24;0.0417105853558
1481849241;0;16;0.055440440774;131;58288;0.008455298329130001;0;0;0;0;0;0;24;0.041709045569099996
1481849242;0;21;0.0549220471155;126;52504;0.0072752067021;0;0;0;0;0;0;24;0.0417056679726
1481849243;0;16;0.0385939925909;93;38984;0.0110213448924;0;0;0;0;0;0;22;0.0417108102278
1481849244;0;0;0.0;144;61552;0.00721447169781;0;0;0;0;0;0;5;0.215008401871
1481849247;0;0;0.0;110;58512;0.00930263562636;0;0;0;0;0;0;13;0.0761318573585
1481849248;0;0;0.0;137;56368;0.00730272279169;0;0;0;0;0;0;13;0.0761556075169
1481849250;0;0;0.0;104;41040;0.007896288083149999;0;0;0;0;0;0;13;0.07615045400769999
1481849252;0;97;0.0980250737102;83;40064;0.0120889623481;0;0;0;0;0;0;13;0.0761696191934
1481849254;0;41;0.023999534002200004;167;77952;0.00535405324605;0;0;0;0;0;0;24;0.0417096316814
1481849255;0;42;0.024001405352599998;183;80016;0.005851585356920001;0;0;0;0;0;0;24;0.041706959406499995
1481849256;0;42;0.0239995263872;125;57440;0.008173248291019999;0;0;0;0;0;0;24;0.0417074163755
1481849259;0;15;0.0435061295827;111;51288;0.00979029810106;0;0;0;0;0;0;24;0.041708916425699995
1481849260;0;6;0.146224657694;52;22568;0.0183030366898;0;0;0;0;0;0;20;0.0417079925537
1481849261;0;0;0.0;138;65640;0.0074348691581;0;0;0;0;0;0;8;0.139931887388
1481849262;0;0;0.0;134;65640;0.007280709138560001;0;0;0;0;0;0;13;0.0760371501629
1481849263;0;0;0.0;73;36920;0.013684550376799998;0;0;0;0;0;0;13;0.07618808746339999
1481849265;0;0;0.0;144;65648;0.006916978293;0;0;0;0;0;0;13;0.07604476121760001
1481849266;0;0;0.0;159;81200;0.00588833311069;0;0;0;0;0;0;13;0.076080083847
1481849267;0;0;0.0;131;56240;0.00805855707358;0;0;0;0;0;0;13;0.0761034488678
1481849268;0;0;0.0;126;51296;0.00776338955713;0;0;0;0;0;0;13;0.0761105464055
1481849269;0;0;0.0;137;64800;0.007018219815550001;0;0;0;0;0;0;13;0.076138991576
1481849270;0;0;0.0;63;28720;0.0151357461536;0;0;0;0;0;0;13;0.0761301700885
1481849272;0;42;0.0240007184801;96;40192;0.008710019290450002;0;0;0;0;0;0;17;0.0581980593064
1481849274;0;42;0.024000690096900004;89;37776;0.0140972378549;0;0;0;0;0;0;24;0.041706631581
1481849275;0;42;0.02400016217;64;29928;0.012294936925200001;0;0;0;0;0;0;24;0.0417094131311
1481849277;0;41;0.023998266313099995;92;36936;0.0161920656329;0;0;0;0;0;0;24;0.041706869999599994
1481849278;0;15;0.024002726872799997;62;30768;0.0151613412365;0;0;0;0;0;0;24;0.041708876689300005
1481849279;0;32;0.04897172003980001;95;43080;0.0109954407341;0;0;0;0;0;0;24;0.041708419720300004
1481849280;0;26;0.0422660020682;78;43192;0.013408538622700002;0;0;0;0;0;0;24;0.041707704464599996
1481849283;0;0;0.0;113;46352;0.00788800906291;0;0;0;0;0;0;13;0.0760914729192
1481849284;0;0;0.0;125;55392;0.00878457641602;0;0;0;0;0;0;14;0.0761634281703
1481849285;0;0;0.0;93;47176;0.0106945576206;0;0;0;0;0;0;13;0.076128757917
1481849286;0;0;0.0;171;89040;0.00590956141377;0;0;0;0;0;0;13;0.0761499955104
1481849287;0;0;0.0;86;38136;0.00899212859398;0;0;0;0;0;0;13;0.0762362480164
1481849288;0;0;0.0;104;49232;0.011505422683899999;0;0;0;0;0;0;13;0.07612945483280001
1481849289;0;0;0.0;67;28728;0.013125344888500002;0;0;0;0;0;0;13;0.0761129122514
1481849290;0;0;0.0;93;43080;0.012493054072100001;0;0;0;0;0;0;13;0.0761450804197
1481849291;0;84;0.130730512596;121;57440;0.00821091714969;0;0;0;0;0;0;14;0.0761629343033
1481849292;0;42;0.024001286143299997;114;47192;0.00873929785009;0;0;0;0;0;0;14;0.0712110655648
1481849294;0;42;0.024000264349400002;143;65648;0.007125294291890001;0;0;0;0;0;0;24;0.0417085389296
1481849303;0;42;0.023999668303000002;163;82048;0.00602811099561;0;0;0;0;0;0;24;0.0417057474454
1481849304;0;42;0.0239994469143;132;66480;0.00765244707917;0;0;0;0;0;0;24;0.041709959507
1481849306;0;42;0.024000071343900004;203;97496;0.005682690390229999;0;0;0;0;0;0;24;0.0417058666547
1481849307;0;42;0.023998760041700002;219;107272;0.00457078027943;0;0;0;0;0;0;24;0.041711717844
1481849308;0;41;0.0240015402073;197;108696;0.0050405536206199995;0;0;0;0;0;0;24;0.0417071580887
1481849309;0;42;0.023999475297500003;347;214464;0.0027797029753600004;0;0;0;0;0;0;24;0.0417101681232
1481849310;0;42;0.0239986181259;379;218592;0.00267962792933;0;0;0;0;0;0;24;0.0417096316814
1481849311;0;41;0.024001755365499998;249;114880;0.00409138537794;0;0;0;0;0;0;24;0.041706373294199996
1481849313;0;42;0.024000190553200004;361;214360;0.00276200526969;0;0;0;0;0;0;24;0.0417098303636
1481849314;0;41;0.023999126946099996;335;157720;0.0030013077294599997;0;0;0;0;0;0;24;0.041707088549900004
1481849318;0;42;0.024000928515499998;136;67688;0.00816358713543;0;0;0;0;0;0;24;0.0417057474454
1481849319;0;42;0.023999974841200002;121;56232;0.00879955488788;0;0;0;0;0;0;24;0.0417112112045
1481849320;0;41;0.0239991502064;137;77088;0.00648535777182;0;0;0;0;0;0;24;0.0417064527671
1481849321;0;42;0.0240005481811;133;61544;0.00711823226814;0;0;0;0;0;0;24;0.041710048914
1481849324;0;42;0.0240000486374;260;112840;0.00354817280403;0;0;0;0;0;0;24;0.04170358181
1481849325;0;42;0.0239999521346;172;91088;0.00628815695297;0;0;0;0;0;0;24;0.0417110423247
1481849326;0;41;0.0239989990141;346;165312;0.0028726393087800004;0;0;0;0;0;0;24;0.0417081316312
1481849329;0;41;0.0240010284796;339;153864;0.0029461981624299997;0;0;0;0;0;0;24;0.0417089958986
1481849330;0;42;0.0239999521346;371;215328;0.0027689837381199996;0;0;0;0;0;0;24;0.0417057474454
1481849333;0;42;0.023999066579900002;385;246064;0.0025973586293000003;0;0;0;0;0;0;24;0.0417095820109
1481849334;0;42;0.0240011442275;412;255974;0.00245544169713;0;0;0;0;0;0;24;0.0417069196701
1481849336;0;42;0.023999094963099998;453;254304;0.00226862277943;0;0;0;0;0;0;24;0.041708916425699995
1481849338;0;41;0.0240000515449;459;276840;0.00219401762636;0;0;0;0;0;0;24;0.0417092144489
1481849339;0;42;0.023999974841200002;642;371192;0.00155215248512;0;0;0;0;0;0;23;0.041709257208800005
1481849341;0;41;0.023999464221099998;394;219440;0.0025364214998800003;0;0;0;0;0;0;24;0.0417062143485
1481849342;0;42;0.023999475297500003;470;268656;0.00209772333186;0;0;0;0;0;0;24;0.041712085406
1481849343;0;42;0.024000003224299998;595;336344;0.00166576289329;0;0;0;0;0;0;24;0.0417042871316
1481849348;0;42;0.023999072256499998;241;117888;0.00415487507072;0;0;0;0;0;0;24;0.0417094926039
1481849349;0;42;0.024000860395900003;270;127184;0.00365132225884;0;0;0;0;0;0;24;0.0417061249415
1481849350;0;41;0.024000045729799996;251;128966;0.0039481869731799995;0;0;0;0;0;0;24;0.041706999142999995
1481849351;0;42;0.0239998556319;258;121656;0.00399816313455;0;0;0;0;0;0;24;0.0417090058327
1481849352;0;42;0.0240001678467;282;170248;0.0035748684659899998;0;0;0;0;0;0;24;0.0417096614838
1481849353;0;41;0.023999975948799997;365;194608;0.0027614005624399997;0;0;0;0;0;0;24;0.041710883379
1481849354;0;42;0.024000071343900004;327;170288;0.00308271795967;0;0;0;0;0;0;24;0.0417054096858
1481849356;0;41;0.024000731910099996;260;137848;0.00433713106009;0;0;0;0;0;0;24;0.041708459456800004
1481849357;0;42;0.0239999294281;289;154064;0.00348777094514;0;0;0;0;0;0;24;0.041711409886699996
1481849358;0;42;0.0239998783384;221;113528;0.00412672461428;0;0;0;0;0;0;24;0.0417065024376
1481849359;0;41;0.023999121131;221;113528;0.00412733414594;0;0;0;0;0;0;24;0.0417092541854
1481849360;0;42;0.024001740274;125;64872;0.00883019256592;0;0;0;0;0;0;24;0.0417087475459
1481849365;0;41;0.0240003190389;125;64872;0.00633511161804;0;0;0;0;0;0;24;0.041706631581
1481849366;0;42;0.0239992368789;124;64872;0.00909757998682;0;0;0;0;0;0;24;0.0417096217473
1481849367;0;42;0.024000570887599996;182;89208;0.00606612058786;0;0;0;0;0;0;24;0.041709502538
1481849369;0;42;0.024000264349400002;144;72984;0.0058304236994799995;0;0;0;0;0;0;24;0.0417097508907
1481849371;0;41;0.023999196727100002;222;121624;0.00486534672814;0;0;0;0;0;0;24;0.041707376639
1481849372;0;42;0.0239998102188;171;81104;0.00589406420613;0;0;0;0;0;0;24;0.0417096217473
1481849374;0;41;0.0239985861429;210;97328;0.00502924805596;0;0;0;0;0;0;24;0.041709999243400006
1481849375;0;42;0.024000360852200003;154;81088;0.007011927567520001;0;0;0;0;0;0;24;0.0417088369528
1481849376;0;42;0.024001019341599997;211;105424;0.00421148905822;0;0;0;0;0;0;24;0.041706999142999995
1481849377;0;41;0.0239985861429;135;64880;0.007714185008300001;0;0;0;0;0;0;24;0.0417097906272
1481849378;0;42;0.0240005481811;73;34490;0.0112402994339;0;0;0;0;0;0;24;0.0417071680228
1481849381;0;42;0.024000667390400004;124;57440;0.00757595223765;0;0;0;0;0;0;23;0.0417070492454
1481849382;0;42;0.024000599270799998;95;38984;0.00912505200035;0;0;0;0;0;0;24;0.0417149166266
1481849383;0;41;0.0240001445863;109;48032;0.010948257708799999;0;0;0;0;0;0;24;0.0417076249917
1481849387;0;42;0.023999691009499998;185;102544;0.00901874078287;0;0;0;0;0;0;24;0.0417081614335
1481849388;0;42;0.0239993333817;193;98096;0.00535762124729;0;0;0;0;0;0;24;0.041708459456800004
1481849391;0;27;0.034662220213099997;186;100136;0.00519808646171;0;0;0;0;0;0;24;0.04170854886369999
1481849392;0;16;0.0659632533789;178;76272;0.00543024700679;0;0;0;0;0;0;24;0.0417092839877
1481849395;0;0;0.0;208;105576;0.0046148758668199995;0;0;0;0;0;0;13;0.0761113900405
1481849396;0;0;0.0;252;131272;0.0038574801551;0;0;0;0;0;0;13;0.07609745172349999
1481849397;0;0;0.0;440;223584;0.00238219282844;0;0;0;0;0;0;13;0.0761513893421
1481849398;0;0;0.0;207;120992;0.00468395643188;0;0;0;0;0;0;13;0.07613822130060001
1481849399;0;0;0.0;225;116912;0.00458908081055;0;0;0;0;0;0;13;0.0761506924262
1481849400;0;0;0.0;362;180512;0.0027472926766799995;0;0;0;0;0;0;13;0.076139156635
1481849401;0;0;0.0;205;116896;0.00427262957503;0;0;0;0;0;0;14;0.0761680773326
1481849402;0;0;0.0;216;99312;0.00528555004685;0;0;0;0;0;0;13;0.0761649241814
1481849403;0;0;0.0;153;86376;0.00635952419705;0;0;0;0;0;0;13;0.0761793026557
1481849404;0;0;0.0;107;62488;0.00857067108154;0;0;0;0;0;0;13;0.0762245471661
1481849405;0;0;0.0;184;92304;0.00601520097774;0;0;0;0;0;0;13;0.0761477580437
1481849406;0;100;0.131286661625;142;61552;0.00703259253166;0;0;0;0;0;0;13;0.07613684580880001
1481849410;0;41;0.0239988303766;200;112072;0.00402518987656;0;0;0;0;0;0;24;0.041708419720300004
1481849412;0;42;0.0239989984603;176;86640;0.00570312548767;0;0;0;0;0;0;24;0.0417065819105
1481849413;0;29;0.027662860936099997;105;63568;0.00944513366336;0;0;0;0;0;0;24;0.0417095820109
1481849414;0;16;0.044636130332899995;172;98440;0.00572622099588;0;0;0;0;0;0;24;0.0417085389296
1481849415;0;21;0.0699897607168;163;93368;0.00615266788225;0;0;0;0;0;0;24;0.041706542174
1481849416;0;5;0.0747536182404;191;87976;0.00518100548789;0;0;0;0;0;0;16;0.0417147576809
1481849417;0;0;0.0;188;95560;0.00514023354713;0;0;0;0;0;0;13;0.10110015135500001
1481849418;0;0;0.0;73;30776;0.013783069506099999;0;0;0;0;0;0;13;0.0760261462285
1481849419;0;0;0.0;93;45128;0.010875655758799998;0;0;0;0;0;0;13;0.0760516936962
1481849420;0;0;0.0;94;51272;0.0105262867948;0;0;0;0;0;0;13;0.07607100560110001
1481849421;0;0;0.0;132;55400;0.0072773640806;0;0;0;0;0;0;13;0.0761162317716
1481849422;0;0;0.0;117;59480;0.009022042282629998;0;0;0;0;0;0;14;0.0761321442468
1481849424;0;0;0.0;104;53328;0.010073932317599999;0;0;0;0;0;0;13;0.0761323892153
1481849425;0;0;0.0;100;43088;0.00872406005859;0;0;0;0;0;0;13;0.0761420726776
1481849426;0;0;0.0;128;58288;0.008983906358479999;0;0;0;0;0;0;13;0.0761486933782
1481849427;0;0;0.0;65;25832;0.014826756257299999;0;0;0;0;0;0;13;0.0761626133552
1481849430;0;0;0.0;135;65640;0.007568089167279999;0;0;0;0;0;0;13;0.0761681520022
1481849433;0;41;0.0240008772873;123;60328;0.00783067408616;0;0;0;0;0;0;24;0.0417092541854
1481849434;0;42;0.023998215085;212;90280;0.00489033955448;0;0;0;0;0;0;24;0.0417074163755
1481849435;0;42;0.0240012350537;57;25824;0.015324684611500002;0;0;0;0;0;0;24;0.041706542174
1481849436;0;41;0.023998661739099997;173;73864;0.00653490165755;0;0;0;0;0;0;24;0.0417104164759
1481849437;0;37;0.0240012697271;149;64688;0.00671770428651;0;0;0;0;0;0;24;0.0417077541351
1481849439;0;6;0.0942131678263;73;43064;0.0136710127739;0;0;0;0;0;0;24;0.0417081316312
1481849441;0;0;0.0;173;82056;0.00639182708167;0;0;0;0;0;0;11;0.14477927034600002
1481849442;0;0;0.0;197;82072;0.0051942331536800005;0;0;0;0;0;0;13;0.076064311541
1481849443;0;0;0.0;271;119000;0.0036228855597600002;0;0;0;0;0;0;13;0.0761232926295
1481849444;0;0;0.0;229;98488;0.00442994734085;0;0;0;0;0;0;13;0.07617323215189999
1481849445;0;0;0.0;233;98488;0.00431339935172;0;0;0;0;0;0;14;0.0761144331523
1481849446;0;0;0.0;120;69368;0.00830270051956;0;0;0;0;0;0;13;0.0760974700634
1481849447;0;0;0.0;195;86528;0.00496025085449;0;0;0;0;0;0;13;0.0761341498448
1481849448;0;0;0.0;160;74936;0.006472505629060001;0;0;0;0;0;0;13;0.0761437599476
1481849450;0;0;0.0;142;71792;0.00648181707087;0;0;0;0;0;0;13;0.0762248406043
1481849451;0;0;0.0;190;103392;0.00596224759754;0;0;0;0;0;0;13;0.076117845682
1481849452;0;0;0.0;179;89408;0.005530972720520001;0;0;0;0;0;0;14;0.07614815235139999
1481849455;0;89;0.175407495392;135;59496;0.007902719356399999;0;0;0;0;0;0;13;0.07616054094750001
1481849456;0;42;0.0240006446838;142;61552;0.00667554224041;0;0;0;0;0;0;15;0.0681145350138
1481849457;0;42;0.023998737335200002;179;78808;0.00615171480445;0;0;0;0;0;0;24;0.0417078733444
1481849458;0;41;0.0240004876765;130;54552;0.00757483885838;0;0;0;0;0;0;24;0.0417085786661
1481849459;0;42;0.024000786599699998;171;76992;0.00585456758912;0;0;0;0;0;0;24;0.041705707709
1481849460;0;42;0.023999356088200002;149;66616;0.006128736790390001;0;0;0;0;0;0;24;0.0417114992936
1481849461;0;41;0.0240001678467;236;104632;0.004455458309689999;0;0;0;0;0;0;24;0.041707714398699997
1481849477;0;0;0.0;119;60448;0.00846025322666;0;0;0;0;0;0;13;0.07615239803610001
1481849479;0;0;0.0;68;31976;0.014309809488399999;0;0;0;0;0;0;13;0.0761793026557
1481849480;0;0;0.0;120;51296;0.00672565897306;0;0;0;0;0;0;13;0.0761451537792
1481849481;0;0;0.0;92;41032;0.0129136183987;0;0;0;0;0;0;14;0.0761556455067
1481849482;0;111;0.155099235139;64;34864;0.0147664695978;0;0;0;0;0;0;13;0.0761666114514
1481849483;0;41;0.0239999526884;159;72648;0.00694088665944;0;0;0;0;0;0;23;0.043692132701
1481849484;0;42;0.023999401501199998;103;51520;0.0098266786742;0;0;0;0;0;0;24;0.0417072077592
1481849487;0;42;0.024000860395900003;100;41040;0.0100132894516;0;0;0;0;0;0;24;0.0417099098365
1481849488;0;35;0.026528085981099996;83;41024;0.0132013860955;0;0;0;0;0;0;24;0.041706174612
1481849490;0;16;0.0656546205282;92;62352;0.010953053184200002;0;0;0;0;0;0;24;0.0417078733444
1481849493;0;0;0.0;83;38976;0.013697650059200001;0;0;0;0;0;0;13;0.0761409172645
1481849494;0;0;0.0;102;57424;0.009757911457729999;0;0;0;0;0;0;13;0.0761437782874
1481849495;0;0;0.0;147;82632;0.00705808847129;0;0;0;0;0;0;13;0.076141999318
1481849496;0;0;0.0;104;54784;0.00940957665443;0;0;0;0;0;0;13;0.07613829466010001
1481849498;0;0;0.0;130;85760;0.00760408364809;0;0;0;0;0;0;13;0.0761559926547
1481849499;0;0;0.0;106;43448;0.009787935131;0;0;0;0;0;0;13;0.0761589270372
1481849502;0;0;0.0;181;95192;0.00559521511773;0;0;0;0;0;0;13;0.0761749194219
1481849503;0;0;0.0;216;114016;0.0045564726547;0;0;0;0;0;0;13;0.07617669839130001
1481849504;0;0;0.0;154;71800;0.00693090859946;0;0;0;0;0;0;13;0.07616061430710001
1481849506;0;0;0.0;200;100512;0.0051528298854799995;0;0;0;0;0;0;13;0.0761574598459
1481849507;0;0;0.0;193;109776;0.00513710876821;0;0;0;0;0;0;13;0.07616569445679999
1481849508;0;84;0.209625510942;184;95320;0.00520864647368;0;0;0;0;0;0;14;0.0761797257832
1481849511;0;42;0.0240002359663;174;91936;0.00592984550301;0;0;0;0;0;0;24;0.041708171367599994
1481849518;0;10;0.048051404953;145;64568;0.00625903359775;0;0;0;0;0;0;16;0.041705682873699995
1481849519;0;0;0.0;115;53336;0.00947561056718;0;0;0;0;0;0;11;0.122175541791
1481849520;0;0;0.0;262;110792;0.00388632020878;0;0;0;0;0;0;13;0.0761229258317
1481849521;0;0;0.0;190;104600;0.0053304157759;0;0;0;0;0;0;13;0.0761432280907
1481849522;0;0;0.0;203;88224;0.004876586604;0;0;0;0;0;0;13;0.07613939505360001
1481849524;0;0;0.0;164;67712;0.0062660545837600005;0;0;0;0;0;0;13;0.0761719116798
1481849525;0;0;0.0;120;58280;0.00827020804087;0;0;0;0;0;0;13;0.0761628517738
1481849526;0;0;0.0;66;25832;0.0145135467703;0;0;0;0;0;0;13;0.0761459974142
1481849527;0;0;0.0;121;50328;0.00871316460539;0;0;0;0;0;0;14;0.0761615719114
1481849528;0;0;0.0;172;74832;0.005042343638659999;0;0;0;0;0;0;13;0.0761711597443
1481849530;0;0;0.0;228;110776;0.00449555694011;0;0;0;0;0;0;13;0.0761651626
1481849532;0;42;0.02400073551;183;86160;0.00564569983977;0;0;0;0;0;0;25;0.041691436767599996
1481849534;0;42;0.0239985216232;265;118152;0.00378726743302;0;0;0;0;0;0;24;0.041707297166199996
1481849537;0;42;0.0239989984603;185;80984;0.004865999479550001;0;0;0;0;0;0;23;0.0417067382647
1481849538;0;41;0.024000563272599997;184;104592;0.0055119239765699995;0;0;0;0;0;0;24;0.0417090853055
1481849540;0;21;0.050674801781099996;348;186160;0.00301074433601;0;0;0;0;0;0;24;0.0417076249917
1481849541;0;21;0.045838378724600004;257;121520;0.00383233003579;0;0;0;0;0;0;24;0.0417092442513
1481849542;0;27;0.0336725976732;366;170280;0.0026472051286999996;0;0;0;0;0;0;24;0.041707466046
1481849543;0;0;0.0;146;71792;0.00706878753558;0;0;0;0;0;0;10;0.10197739601099999
1481849544;0;0;0.0;195;88216;0.0051225845630399995;0;0;0;0;0;0;13;0.0760978368612
1481849546;0;0;0.0;262;133680;0.00382594661858;0;0;0;0;0;0;13;0.0761423110962
1481849547;0;0;0.0;174;90248;0.0055745798966000005;0;0;0;0;0;0;13;0.07612268741310001
1481849548;0;0;0.0;322;145664;0.00300739122474;0;0;0;0;0;0;13;0.0761439983661
1481849549;0;0;0.0;208;125096;0.00502411104166;0;0;0;0;0;0;14;0.07613972255160001
1481849551;0;0;0.0;232;136432;0.00445271977063;0;0;0;0;0;0;13;0.0761623749366
1481849553;0;100;0.111206018925;152;69392;0.00649997435118;0;0;0;0;0;0;13;0.0761586886186
1481849554;0;42;0.0240007638931;299;137808;0.0034332841535100003;0;0;0;0;0;0;20;0.051550698280300004
1481849556;0;42;0.0239991914658;261;137424;0.0037981796995399998;0;0;0;0;0;0;24;0.0417087475459
1481849557;0;42;0.0240015983582;244;106328;0.00420220171819;0;0;0;0;0;0;24;0.0417089561621
1481849561;0;41;0.024000388819999996;235;110776;0.0040508300700100005;0;0;0;0;0;0;24;0.0417075852553
1481849562;0;42;0.0239998102188;279;131288;0.0037341254586399997;0;0;0;0;0;0;24;0.041707833608
1481849563;0;42;0.023999304998499997;225;112816;0.004281120300290001;0;0;0;0;0;0;24;0.0417095820109
1481849564;0;41;0.024001487871500003;326;160000;0.00320651560473;0;0;0;0;0;0;24;0.0417059957981
1481849565;0;42;0.0239994809741;246;125120;0.0038753495952899997;0;0;0;0;0;0;24;0.0417097111543
1481849567;0;43;0.0256754853005;316;158784;0.0032557120806100005;0;0;0;0;0;0;24;0.0417102873325
1481849568;0;31;0.0336838383828;257;140672;0.0038296072399600003;0;0;0;0;0;0;24;0.041704962650900006
1481849571;0;32;0.029324620962099996;272;121048;0.00373381989844;0;0;0;0;0;0;24;0.0417097508907
1481849572;0;32;0.033216722309599996;205;98464;0.0047349557644;0;0;0;0;0;0;24;0.0417089561621
1481849574;0;32;0.0296859368682;206;94008;0.00492092243676;0;0;0;0;0;0;24;0.0417090058327
1481849575;0;11;0.0283282670108;314;147096;0.0031331405518200003;0;0;0;0;0;0;13;0.0777690777412
1481849576;0;0;0.0;272;143576;0.00370929784635;0;0;0;0;0;0;13;0.076136295612
1481849577;0;0;0.0;269;160920;0.00366547914243;0;0;0;0;0;0;13;0.0761302251082
1481849578;0;0;0.0;266;132120;0.0038023120478600002;0;0;0;0;0;0;13;0.0761170937465
1481849579;0;0;0.0;339;141824;0.00284799713652;0;0;0;0;0;0;13;0.0761510775639
1481849580;0;0;0.0;286;132264;0.00329196119642;0;0;0;0;0;0;13;0.0761390649355
1481849582;0;91;0.0855699240506;227;108960;0.00438471827738;0;0;0;0;0;0;13;0.07613862477819999
1481849585;0;42;0.0239994071779;129;53352;0.00948064271794;0;0;0;0;0;0;24;0.041707714398699997
1481849586;0;42;0.024000116757;97;61038;0.010502082785399998;0;0;0;0;0;0;23;0.041706997415300005
1481849587;0;41;0.0239997607906;98;48656;0.00826352956344;0;0;0;0;0;0;24;0.0417102078597
1481849592;0;42;0.0239984080905;449;283728;0.00224516917443;0;0;0;0;0;0;24;0.041709452867499996
1481849594;0;42;0.0239983342943;108;64856;0.00888850070812;0;0;0;0;0;0;24;0.041706840197199994
1481849596;0;41;0.0240000515449;87;48648;0.0104819659529;0;0;0;0;0;0;24;0.041709502538
1481849598;0;42;0.023999498004;60;48624;0.014799265066799999;0;0;0;0;0;0;24;0.0417069196701
1481849599;0;41;0.0240001445863;91;48648;0.011696616371899999;0;0;0;0;0;0;24;0.0417087475459
1481849600;0;42;0.024000003224299998;88;48648;0.00944981791756;0;0;0;0;0;0;24;0.041709293921800006
1481849602;0;41;0.024000540012300002;115;56768;0.00876613907192;0;0;0;0;0;0;24;0.041708211104099994
1481849603;0;42;0.0239993106751;133;56784;0.00667590126955;0;0;0;0;0;0;24;0.0417075852553
1481849605;0;41;0.023999853832;154;81088;0.006545916780250001;0;0;0;0;0;0;24;0.0417066713174
1481849606;0;42;0.0239987827483;164;89192;0.00673092574608;0;0;0;0;0;0;24;0.041707744201
1481849607;0;42;0.0240012634368;210;97328;0.00491476740156;0;0;0;0;0;0;24;0.0417084991932
1481849609;0;42;0.024000502768;212;113520;0.0045286979315400005;0;0;0;0;0;0;24;0.041708171367599994
1481849610;0;42;0.023999691009499998;260;137848;0.00396913014925;0;0;0;0;0;0;24;0.04170808196069999
1481849611;0;41;0.023998853637000002;298;154072;0.00338310443315;0;0;0;0;0;0;24;0.0417094131311
1481849612;0;42;0.0240004743849;319;178376;0.0032343916758499998;0;0;0;0;0;0;24;0.0417071680228
1481849614;0;41;0.0240002667032;202;105416;0.004752990042810001;0;0;0;0;0;0;24;0.041708250840500005
1481849618;0;42;0.024000116757;249;121648;0.0041448792300500005;0;0;0;0;0;0;24;0.041706631581
1481849619;0;42;0.0240000486374;221;113528;0.00423521261949;0;0;0;0;0;0;24;0.0417087475459
1481849620;0;41;0.024000900547700002;240;129736;0.004299445947010001;0;0;0;0;0;0;24;0.041707495848300004
1481849621;0;42;0.0239997875123;242;137832;0.00396747135919;0;0;0;0;0;0;24;0.0417090058327
1481849623;0;41;0.023999365364599998;448;275632;0.0021429306694400003;0;0;0;0;0;0;24;0.0417096217473
1481849625;0;42;0.0239996172133;88;56744;0.010368512435399999;0;0;0;0;0;0;24;0.0417090853055
1481849626;0;41;0.023999807311299998;88;56744;0.011180725964600001;0;0;0;0;0;0;24;0.0417072474957
1481849627;0;42;0.0240006163007;88;56744;0.0114553760399;0;0;0;0;0;0;24;0.041709293921800006
1481849628;0;42;0.023998833838;88;56744;0.0114560804584;0;0;0;0;0;0;23;0.041708604149199996
1481849629;0;41;0.0240019995992;118;64866;0.00955499026735;0;0;0;0;0;0;24;0.041706164677900004
1481849630;0;42;0.023999287968599996;298;178358;0.00346306746438;0;0;0;0;0;0;24;0.04171237349509999
